locus_tag	ftype	length_bp	gene	EC_number	COG	product
PJNEKNFH_03267	CDS	624	cyoC_1		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
PJNEKNFH_03268	CDS	2523				hypothetical protein
PJNEKNFH_03269	CDS	957	surA_3	5.2.1.8		Chaperone SurA
PJNEKNFH_03270	CDS	1368	argJ_2		COG1364	Arginine biosynthesis bifunctional protein ArgJ
PJNEKNFH_03271	CDS	630				hypothetical protein
PJNEKNFH_03272	CDS	405	nudG_2	3.6.1.65	COG0494	CTP pyrophosphohydrolase
PJNEKNFH_03273	CDS	180				hypothetical protein
PJNEKNFH_03274	CDS	861				hypothetical protein
PJNEKNFH_03275	CDS	789	pyrE_3	2.4.2.10		Orotate phosphoribosyltransferase
PJNEKNFH_03276	CDS	258	grxC_1		COG0695	Glutaredoxin 3
PJNEKNFH_03277	CDS	837	nit1_2	3.5.1.128		Deaminated glutathione amidase
PJNEKNFH_03278	CDS	435				hypothetical protein
PJNEKNFH_03279	CDS	768				hypothetical protein
PJNEKNFH_03280	CDS	465				hypothetical protein
PJNEKNFH_03281	CDS	501				hypothetical protein
PJNEKNFH_03282	CDS	1248	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
PJNEKNFH_03283	CDS	381				hypothetical protein
PJNEKNFH_03284	CDS	687				hypothetical protein
PJNEKNFH_03285	CDS	1824	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
PJNEKNFH_03286	CDS	696				hypothetical protein
PJNEKNFH_03287	CDS	222				hypothetical protein
PJNEKNFH_03288	CDS	207				hypothetical protein
PJNEKNFH_03289	CDS	237				hypothetical protein
PJNEKNFH_03290	CDS	795	suhB_2	3.1.3.25	COG0483	Inositol-1-monophosphatase
PJNEKNFH_03291	CDS	1353	pmbA_2	3.4.-.-	COG0312	Metalloprotease PmbA
PJNEKNFH_03292	CDS	396				hypothetical protein
PJNEKNFH_03293	CDS	1842				hypothetical protein
PJNEKNFH_03294	CDS	570				hypothetical protein
PJNEKNFH_03295	CDS	891	fadJ_2		COG1024	Fatty acid oxidation complex subunit alpha
PJNEKNFH_03296	CDS	1530	ubiD_1	4.1.1.98	COG0043	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
PJNEKNFH_03297	CDS	105				hypothetical protein
PJNEKNFH_03298	CDS	435				hypothetical protein
PJNEKNFH_03299	CDS	684				hypothetical protein
PJNEKNFH_03300	CDS	942				hypothetical protein
PJNEKNFH_03301	CDS	1368				hypothetical protein
PJNEKNFH_03302	CDS	1458				hypothetical protein
PJNEKNFH_03303	CDS	255				hypothetical protein
PJNEKNFH_03304	CDS	102				hypothetical protein
PJNEKNFH_03305	CDS	453				hypothetical protein
PJNEKNFH_03306	CDS	144				hypothetical protein
PJNEKNFH_03307	CDS	231				hypothetical protein
PJNEKNFH_03308	CDS	879				IS1595 family transposase ISSpo3
PJNEKNFH_03309	CDS	675				IS1595 family transposase ISNwi2
PJNEKNFH_03310	CDS	1089	recA_1			Protein RecA
PJNEKNFH_03311	CDS	240				hypothetical protein
PJNEKNFH_03312	CDS	672	neuA_2	2.7.7.43		N-acylneuraminate cytidylyltransferase
PJNEKNFH_03313	CDS	999		5.1.3.2	COG1088	UDP-glucose 4-epimerase
PJNEKNFH_03314	CDS	1056	cugP_2	2.7.7.9		UTP--glucose-1-phosphate uridylyltransferase
PJNEKNFH_03315	CDS	792	kpsM_1		COG1682	Polysialic acid transport protein KpsM
PJNEKNFH_03316	CDS	1164				hypothetical protein
PJNEKNFH_03317	CDS	675	kpsT_1			Polysialic acid transport ATP-binding protein KpsT
PJNEKNFH_03318	CDS	915				hypothetical protein
PJNEKNFH_03319	CDS	1056	rffG_1	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
PJNEKNFH_03320	CDS	570	rfbC_1	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
PJNEKNFH_03321	CDS	1074				hypothetical protein
PJNEKNFH_03322	CDS	624				hypothetical protein
PJNEKNFH_03323	CDS	1047				hypothetical protein
PJNEKNFH_03324	CDS	1104				hypothetical protein
PJNEKNFH_03325	CDS	954				hypothetical protein
PJNEKNFH_03326	CDS	702				hypothetical protein
PJNEKNFH_03327	CDS	1449				hypothetical protein
PJNEKNFH_03328	CDS	753				hypothetical protein
PJNEKNFH_03329	CDS	300				hypothetical protein
PJNEKNFH_03330	CDS	519				hypothetical protein
PJNEKNFH_03331	CDS	720	yfcG_4	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
PJNEKNFH_03332	CDS	573				hypothetical protein
PJNEKNFH_03333	CDS	1041				hypothetical protein
PJNEKNFH_03334	CDS	1497	gatB_1	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
PJNEKNFH_03335	CDS	345				hypothetical protein
PJNEKNFH_03336	CDS	1479	gatA_2	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
PJNEKNFH_03337	CDS	288	gatC_2	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
PJNEKNFH_03338	CDS	255				hypothetical protein
PJNEKNFH_03339	CDS	237	phoB_2		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
PJNEKNFH_03340	CDS	1515	sasA_13	2.7.-.-		Adaptive-response sensory-kinase SasA
PJNEKNFH_03341	CDS	1008	gap1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
PJNEKNFH_03342	CDS	1197	pgk_2	2.7.2.3	COG0126	Phosphoglycerate kinase
PJNEKNFH_03343	CDS	1086	fda_3	4.1.2.13	COG0191	Fructose-bisphosphate aldolase
PJNEKNFH_03344	CDS	1014	rluD_2	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
PJNEKNFH_03345	CDS	888	rpoH_2		COG0568	RNA polymerase sigma factor RpoH
PJNEKNFH_03346	CDS	1491	OLA1_1			Obg-like ATPase 1
PJNEKNFH_03347	CDS	465				hypothetical protein
PJNEKNFH_03348	CDS	618	pth_2	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
PJNEKNFH_03349	CDS	672	rplY_2			50S ribosomal protein L25
PJNEKNFH_03350	CDS	1050				hypothetical protein
PJNEKNFH_03351	CDS	1140				hypothetical protein
PJNEKNFH_03352	CDS	858				hypothetical protein
PJNEKNFH_03353	CDS	1581	phoD_1	3.1.3.1	COG3540	Alkaline phosphatase D
PJNEKNFH_03354	CDS	2220	btuB_12			Vitamin B12 transporter BtuB
PJNEKNFH_03355	CDS	1320	bauA_2	2.6.1.18	COG0161	Beta-alanine--pyruvate aminotransferase
PJNEKNFH_03356	CDS	2214	btuB_13			Vitamin B12 transporter BtuB
PJNEKNFH_03357	CDS	552	puuR_1			HTH-type transcriptional regulator PuuR
PJNEKNFH_03358	CDS	1287	dapE_3	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
PJNEKNFH_03359	CDS	1767	narG_1	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
PJNEKNFH_03360	CDS	162				hypothetical protein
PJNEKNFH_03361	CDS	1371				hypothetical protein
PJNEKNFH_03362	CDS	1740	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
PJNEKNFH_03363	tRNA	75				tRNA-Thr(tgt)
PJNEKNFH_03364	CDS	447				hypothetical protein
PJNEKNFH_03365	CDS	561				hypothetical protein
PJNEKNFH_03366	CDS	852	rlmB_1	2.1.1.185		23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
PJNEKNFH_03367	CDS	807				hypothetical protein
PJNEKNFH_03368	CDS	225				hypothetical protein
PJNEKNFH_03369	CDS	156				hypothetical protein
PJNEKNFH_03370	CDS	228				hypothetical protein
PJNEKNFH_03371	CDS	153				hypothetical protein
PJNEKNFH_03372	CDS	111				hypothetical protein
PJNEKNFH_03373	CDS	687	walR_2		COG0745	Transcriptional regulatory protein WalR
PJNEKNFH_03374	CDS	798	xthA_3	3.1.11.2	COG0708	Exodeoxyribonuclease III
PJNEKNFH_03375	CDS	636	lolA_2			Outer-membrane lipoprotein carrier protein
PJNEKNFH_03376	CDS	1620				hypothetical protein
PJNEKNFH_03377	CDS	2379				hypothetical protein
PJNEKNFH_03378	CDS	1254	ubiL_3	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
PJNEKNFH_03379	CDS	195				hypothetical protein
PJNEKNFH_03380	CDS	651	lon_3	3.4.21.53		Lon protease
PJNEKNFH_03381	CDS	897	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
PJNEKNFH_03382	CDS	561	proX_1		COG3760	Prolyl-tRNA editing protein ProX
PJNEKNFH_03383	CDS	735				hypothetical protein
PJNEKNFH_03384	CDS	96				hypothetical protein
PJNEKNFH_03385	CDS	2247	fadJ_3		COG1024	Fatty acid oxidation complex subunit alpha
PJNEKNFH_03386	CDS	1206	fadA_3	2.3.1.-	COG0183	Putative acyltransferase
PJNEKNFH_03387	CDS	480				hypothetical protein
PJNEKNFH_03388	CDS	1983	ccmF_2		COG1138	Cytochrome c-type biogenesis protein CcmF
PJNEKNFH_03389	CDS	516	ccmE_2		COG2332	Cytochrome c-type biogenesis protein CcmE
PJNEKNFH_03390	CDS	825				hypothetical protein
PJNEKNFH_03391	CDS	1347				hypothetical protein
PJNEKNFH_03392	CDS	1443	sasA_14	2.7.-.-		Adaptive-response sensory-kinase SasA
PJNEKNFH_03393	CDS	678	phoP_2			Transcriptional regulatory protein PhoP
PJNEKNFH_03394	CDS	306				hypothetical protein
PJNEKNFH_03395	CDS	177				hypothetical protein
PJNEKNFH_03396	CDS	522				hypothetical protein
PJNEKNFH_03397	CDS	2739	gyrA_2	5.6.2.2	COG0188	DNA gyrase subunit A
PJNEKNFH_03398	CDS	798				hypothetical protein
PJNEKNFH_03399	CDS	489	coaD_2	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
PJNEKNFH_03400	CDS	843				hypothetical protein
PJNEKNFH_03401	CDS	882				hypothetical protein
PJNEKNFH_03402	CDS	1113	gppA_2	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
PJNEKNFH_03403	CDS	315	hspQ_2			Heat shock protein HspQ
PJNEKNFH_03404	CDS	876	phhA_1	1.14.16.1	COG3186	Phenylalanine-4-hydroxylase
PJNEKNFH_03405	CDS	612				hypothetical protein
PJNEKNFH_03406	CDS	1332	astB_1	3.5.3.23	COG3724	N-succinylarginine dihydrolase
PJNEKNFH_03407	CDS	846	astD_1	1.2.1.71		N-succinylglutamate 5-semialdehyde dehydrogenase
PJNEKNFH_03408	CDS	147				hypothetical protein
PJNEKNFH_03409	CDS	2541				hypothetical protein
PJNEKNFH_03410	CDS	633	dedA_1		COG0586	Protein DedA
PJNEKNFH_03411	CDS	1440	ttuE_2	2.7.1.40		Pyruvate kinase
PJNEKNFH_03412	CDS	2691	ppdK_2	2.7.9.1	COG0574	Pyruvate, phosphate dikinase
PJNEKNFH_03413	CDS	1416	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
PJNEKNFH_03414	CDS	519				hypothetical protein
PJNEKNFH_03415	CDS	273				hypothetical protein
PJNEKNFH_03416	CDS	1140		2.3.1.207	COG0332	Beta-ketodecanoyl-[acyl-carrier-protein] synthase
PJNEKNFH_03417	CDS	390				hypothetical protein
PJNEKNFH_03418	CDS	126				hypothetical protein
PJNEKNFH_03419	CDS	213				hypothetical protein
PJNEKNFH_03420	CDS	228				hypothetical protein
PJNEKNFH_03421	CDS	951				IS481 family transposase ISBcen26
PJNEKNFH_03422	CDS	306				hypothetical protein
PJNEKNFH_03423	CDS	342				hypothetical protein
PJNEKNFH_03424	CDS	1551	ycbB_1	2.-.-.-	COG2989	putative L,D-transpeptidase YcbB
PJNEKNFH_03425	CDS	225	rpmE_2		COG0254	50S ribosomal protein L31
PJNEKNFH_03426	CDS	1848		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
PJNEKNFH_03427	CDS	807	suhB_3	3.1.3.25	COG0483	Inositol-1-monophosphatase
PJNEKNFH_03428	CDS	567	efp_2			Elongation factor P
PJNEKNFH_03429	CDS	501	bfr_2	1.16.3.1	COG2193	Bacterioferritin
PJNEKNFH_03430	CDS	186				hypothetical protein
PJNEKNFH_03431	CDS	654	thiE_3	2.5.1.3		Thiamine-phosphate synthase
PJNEKNFH_03432	CDS	1683	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
PJNEKNFH_03433	CDS	1197	uvrC_2		COG0322	UvrABC system protein C
PJNEKNFH_03434	CDS	303				hypothetical protein
PJNEKNFH_03435	CDS	471				hypothetical protein
PJNEKNFH_03436	CDS	438				hypothetical protein
PJNEKNFH_03437	CDS	759	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PJNEKNFH_03438	CDS	390				hypothetical protein
PJNEKNFH_03439	CDS	645				hypothetical protein
PJNEKNFH_03440	CDS	375				hypothetical protein
PJNEKNFH_03441	CDS	624				hypothetical protein
PJNEKNFH_03442	CDS	291				hypothetical protein
PJNEKNFH_03443	CDS	612				hypothetical protein
PJNEKNFH_03444	CDS	600				hypothetical protein
PJNEKNFH_03445	CDS	570				hypothetical protein
PJNEKNFH_03446	CDS	2280	uvrB_2		COG0556	UvrABC system protein B
PJNEKNFH_03447	CDS	360				hypothetical protein
PJNEKNFH_03448	CDS	411				hypothetical protein
PJNEKNFH_03449	CDS	579				hypothetical protein
PJNEKNFH_03450	CDS	489	cynS_1	4.2.1.104	COG1513	Cyanate hydratase
PJNEKNFH_03451	CDS	327				hypothetical protein
PJNEKNFH_03452	CDS	798	purC_1	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
PJNEKNFH_03453	CDS	240	purS_1	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
PJNEKNFH_03454	CDS	702	purQ_1	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
PJNEKNFH_03455	CDS	678				hypothetical protein
PJNEKNFH_03456	CDS	2214	purL_1	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
PJNEKNFH_03457	CDS	234			COG0271	putative protein RP812
PJNEKNFH_03458	CDS	984	egtD_1	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
PJNEKNFH_03459	CDS	1248	egtB_1	1.14.99.50		Hercynine oxygenase
PJNEKNFH_03460	CDS	339	grxD_1		COG0278	Glutaredoxin 4
PJNEKNFH_03461	CDS	264				hypothetical protein
PJNEKNFH_03462	CDS	300				hypothetical protein
PJNEKNFH_03463	CDS	285				hypothetical protein
PJNEKNFH_03464	tRNA	86				tRNA-Tyr(gta)
PJNEKNFH_03465	CDS	177				hypothetical protein
PJNEKNFH_03466	CDS	651				hypothetical protein
PJNEKNFH_03467	tRNA	74				tRNA-Gly(tcc)
PJNEKNFH_03468	CDS	414				hypothetical protein
PJNEKNFH_03469	CDS	774				hypothetical protein
PJNEKNFH_03470	CDS	756				hypothetical protein
PJNEKNFH_03471	CDS	495				hypothetical protein
PJNEKNFH_03472	CDS	531	fecI_7		COG1595	putative RNA polymerase sigma factor FecI
PJNEKNFH_03473	CDS	990	fecR_6		COG3712	Protein FecR
PJNEKNFH_03474	CDS	2502	fpvA_1		COG4773	Ferripyoverdine receptor
PJNEKNFH_03475	CDS	1827	cysNC_2		COG0529	Bifunctional enzyme CysN/CysC
PJNEKNFH_03476	CDS	924	cysD_2	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
PJNEKNFH_03477	CDS	1305	rkpK_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
PJNEKNFH_03478	CDS	177				hypothetical protein
PJNEKNFH_03479	CDS	675	yiaD_1		COG2885	putative lipoprotein YiaD
PJNEKNFH_03480	CDS	948	vldW_1	1.14.11.52		Validamycin A dioxygenase
PJNEKNFH_03481	CDS	1689				hypothetical protein
PJNEKNFH_03482	CDS	1890				hypothetical protein
PJNEKNFH_03483	CDS	696	mtgA_4	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
PJNEKNFH_03484	CDS	651				hypothetical protein
PJNEKNFH_03485	CDS	978	arnB_1	2.6.1.87		UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase
PJNEKNFH_03486	CDS	1002	pseB_1	4.2.1.115	COG1086	UDP-N-acetylglucosamine 4,6-dehydratase (inverting)
PJNEKNFH_03487	CDS	726	kdsB_2	2.7.7.38		8-amino-3,8-dideoxy-manno-octulosonate cytidylyltransferase
PJNEKNFH_03488	CDS	621				hypothetical protein
PJNEKNFH_03489	CDS	1053	pseI	2.5.1.97	COG2089	Pseudaminic acid synthase
PJNEKNFH_03490	CDS	786				hypothetical protein
PJNEKNFH_03491	CDS	663		3.1.3.-	COG0637	Phosphorylated carbohydrates phosphatase
PJNEKNFH_03492	CDS	819	COQ3_2	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
PJNEKNFH_03493	CDS	702	yiiM		COG2258	Protein YiiM
PJNEKNFH_03494	CDS	1596	dap_1	3.4.11.19		D-aminopeptidase
PJNEKNFH_03495	CDS	2181				hypothetical protein
PJNEKNFH_03496	CDS	1467				hypothetical protein
PJNEKNFH_03497	CDS	657	mobA_2	2.7.7.77	COG0746	putative molybdenum cofactor guanylyltransferase
PJNEKNFH_03498	CDS	663	can_1	4.2.1.1	COG0288	Carbonic anhydrase 2
PJNEKNFH_03499	CDS	564				hypothetical protein
PJNEKNFH_03500	CDS	1215				hypothetical protein
PJNEKNFH_03501	CDS	1119	surA_4	5.2.1.8		Chaperone SurA
PJNEKNFH_03502	CDS	720	narI_1	1.7.5.1	COG2181	Respiratory nitrate reductase 1 gamma chain
PJNEKNFH_03503	CDS	708	narW_1		COG2180	putative nitrate reductase molybdenum cofactor assembly chaperone NarW
PJNEKNFH_03504	CDS	1527	narH_1	1.7.5.1	COG1140	Respiratory nitrate reductase 1 beta chain
PJNEKNFH_03505	CDS	582	narG_2	1.7.5.1	COG5013	Respiratory nitrate reductase 1 alpha chain
PJNEKNFH_03506	CDS	450				hypothetical protein
PJNEKNFH_03507	CDS	564				hypothetical protein
PJNEKNFH_03508	CDS	1524	ffh_2		COG0541	Signal recognition particle protein
PJNEKNFH_03509	CDS	1713				hypothetical protein
PJNEKNFH_03510	CDS	327				hypothetical protein
PJNEKNFH_03511	CDS	876	yxlF_1	3.6.3.-	COG1131	putative ABC transporter ATP-binding protein YxlF
PJNEKNFH_03512	CDS	3579				hypothetical protein
PJNEKNFH_03513	CDS	645	upp_1	2.4.2.9		Uracil phosphoribosyltransferase
PJNEKNFH_03514	CDS	1182				hypothetical protein
PJNEKNFH_03515	CDS	1110	cnrB_1			Nickel and cobalt resistance protein CnrB
PJNEKNFH_03516	CDS	3246	cnrA_1			Nickel and cobalt resistance protein CnrA
PJNEKNFH_03517	CDS	336				hypothetical protein
PJNEKNFH_03518	CDS	594	czcD_2		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
PJNEKNFH_03519	CDS	912	czcD_3			Metal cation efflux system protein CzcD
PJNEKNFH_03520	CDS	363				hypothetical protein
PJNEKNFH_03521	CDS	1197				hypothetical protein
PJNEKNFH_03522	CDS	570	zur_2		COG0735	Zinc uptake regulation protein
PJNEKNFH_03523	CDS	2151	zntA_2	3.6.3.3	COG2217	Zinc/cadmium/lead-transporting P-type ATPase
PJNEKNFH_03524	CDS	432				hypothetical protein
PJNEKNFH_03525	CDS	1608	rcsC_10	2.7.13.3		Sensor histidine kinase RcsC
PJNEKNFH_03526	CDS	453	vsr_1	3.1.-.-	COG3727	Very short patch repair protein
PJNEKNFH_03527	CDS	486	garA	1.11.1.17		Glutathione amide-dependent peroxidase
PJNEKNFH_03528	CDS	567				hypothetical protein
PJNEKNFH_03529	CDS	1668				hypothetical protein
PJNEKNFH_03530	CDS	591	rimJ_1	2.3.1.267	COG1670	[Ribosomal protein S5]-alanine N-acetyltransferase
PJNEKNFH_03531	CDS	1227		3.4.24.-	COG0612	putative zinc protease
PJNEKNFH_03532	CDS	705				hypothetical protein
PJNEKNFH_03533	CDS	276				hypothetical protein
PJNEKNFH_03534	CDS	909	ctaE_1	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
PJNEKNFH_03535	CDS	543	ctaG_1		COG3175	Cytochrome c oxidase assembly protein CtaG
PJNEKNFH_03536	CDS	231				hypothetical protein
PJNEKNFH_03537	CDS	969	ctaB_1	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
PJNEKNFH_03538	CDS	264	tuf_1			Elongation factor Tu
PJNEKNFH_03539	tRNA	74				tRNA-Gly(tcc)
PJNEKNFH_03540	tRNA	84				tRNA-Tyr(gta)
PJNEKNFH_03541	CDS	885		2.1.1.-	COG0566	putative tRNA/rRNA methyltransferase
PJNEKNFH_03542	CDS	858				hypothetical protein
PJNEKNFH_03543	CDS	1701	metG_1	6.1.1.10	COG0073	Methionine--tRNA ligase
PJNEKNFH_03544	CDS	1362	norM_2		COG0534	Multidrug resistance protein NorM
PJNEKNFH_03545	CDS	399				hypothetical protein
PJNEKNFH_03546	CDS	171				hypothetical protein
PJNEKNFH_03547	CDS	1215	hutI_1	3.5.2.7	COG1228	Imidazolonepropionase
PJNEKNFH_03548	CDS	891	hutG_1	3.5.3.8	COG0010	Formimidoylglutamase
PJNEKNFH_03549	CDS	702	nagR_1		COG2188	HTH-type transcriptional repressor NagR
PJNEKNFH_03550	CDS	1668	hutU_1	4.2.1.49	COG2987	Urocanate hydratase
PJNEKNFH_03551	CDS	204				hypothetical protein
PJNEKNFH_03552	CDS	1230	dnaE2_2	2.7.7.7		Error-prone DNA polymerase
PJNEKNFH_03553	CDS	2157				hypothetical protein
PJNEKNFH_03554	CDS	333				hypothetical protein
PJNEKNFH_03555	CDS	276				hypothetical protein
PJNEKNFH_03556	CDS	513				hypothetical protein
PJNEKNFH_03557	CDS	303				hypothetical protein
PJNEKNFH_03558	CDS	699				hypothetical protein
PJNEKNFH_03559	CDS	1368	nhaA_2		COG3004	Na(+)/H(+) antiporter NhaA
PJNEKNFH_03560	CDS	1245	tylN	2.4.1.317		O-mycaminosyltylonolide 6-deoxyallosyltransferase
PJNEKNFH_03561	CDS	1965				hypothetical protein
PJNEKNFH_03562	CDS	285				hypothetical protein
PJNEKNFH_03563	CDS	1071	algA_1		COG0662	Alginate biosynthesis protein AlgA
PJNEKNFH_03564	CDS	726	tam_2	2.1.1.144		Trans-aconitate 2-methyltransferase
PJNEKNFH_03565	CDS	465				hypothetical protein
PJNEKNFH_03566	CDS	864	mutM_2	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
PJNEKNFH_03567	CDS	546				hypothetical protein
PJNEKNFH_03568	CDS	450				hypothetical protein
PJNEKNFH_03569	CDS	789	echA8_3	4.2.1.17	COG1024	putative enoyl-CoA hydratase echA8
PJNEKNFH_03570	CDS	270	rpsT_2		COG0268	30S ribosomal protein S20
PJNEKNFH_03571	CDS	1455	dnaA_4		COG0593	Chromosomal replication initiator protein DnaA
PJNEKNFH_03572	CDS	711				hypothetical protein
PJNEKNFH_03573	CDS	1164	dnaN_2			Beta sliding clamp
PJNEKNFH_03574	CDS	690	recF_2			DNA replication and repair protein RecF
PJNEKNFH_03575	CDS	1446				hypothetical protein
PJNEKNFH_03576	CDS	756				hypothetical protein
PJNEKNFH_03577	CDS	441				hypothetical protein
PJNEKNFH_03578	CDS	378				hypothetical protein
PJNEKNFH_03579	CDS	1098				hypothetical protein
PJNEKNFH_03580	CDS	246				hypothetical protein
PJNEKNFH_03581	CDS	897				hypothetical protein
PJNEKNFH_03582	CDS	624				hypothetical protein
PJNEKNFH_03583	CDS	642	yedK_2	3.4.-.-	COG2135	SOS response-associated protein YedK
PJNEKNFH_03584	CDS	186				hypothetical protein
PJNEKNFH_03585	CDS	471				hypothetical protein
PJNEKNFH_03586	CDS	306				hypothetical protein
PJNEKNFH_03587	CDS	321				hypothetical protein
PJNEKNFH_03588	CDS	543				hypothetical protein
PJNEKNFH_03589	CDS	432				hypothetical protein
PJNEKNFH_03590	CDS	732				hypothetical protein
PJNEKNFH_03591	CDS	558	hin_1		COG1961	DNA-invertase hin
PJNEKNFH_03592	CDS	276				hypothetical protein
PJNEKNFH_03593	CDS	267				hypothetical protein
PJNEKNFH_03594	CDS	1020				hypothetical protein
PJNEKNFH_03595	CDS	327				hypothetical protein
PJNEKNFH_03596	CDS	384				hypothetical protein
PJNEKNFH_03597	CDS	573	xerC_8		COG4973	Tyrosine recombinase XerC
PJNEKNFH_03598	CDS	117				hypothetical protein
PJNEKNFH_03599	CDS	1269				hypothetical protein
PJNEKNFH_03600	CDS	621				hypothetical protein
PJNEKNFH_03601	CDS	261				hypothetical protein
PJNEKNFH_03602	CDS	1026				hypothetical protein
PJNEKNFH_03603	CDS	324	hup_2			DNA-binding protein HU
PJNEKNFH_03604	CDS	123	xerC_9			Tyrosine recombinase XerC
PJNEKNFH_03605	CDS	1242	hemA_2	2.3.1.37	COG0156	5-aminolevulinate synthase
PJNEKNFH_03606	CDS	357				hypothetical protein
PJNEKNFH_03607	CDS	180				hypothetical protein
PJNEKNFH_03608	CDS	1284	glyA2_2	2.1.2.1		Serine hydroxymethyltransferase 2
PJNEKNFH_03609	CDS	459	nrdR_2		COG1327	Transcriptional repressor NrdR
PJNEKNFH_03610	CDS	636	ribD_2		COG0117	Riboflavin biosynthesis protein RibD
PJNEKNFH_03611	CDS	594	ribE_2	2.5.1.9		Riboflavin synthase
PJNEKNFH_03612	CDS	1134	ribBA_2		COG0108	Riboflavin biosynthesis protein RibBA
PJNEKNFH_03613	CDS	354	ribH1_2	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase 1
PJNEKNFH_03614	CDS	504	nusB_2			Transcription antitermination protein NusB
PJNEKNFH_03615	CDS	1017	thiL_2	2.7.4.16	COG0611	Thiamine-monophosphate kinase
PJNEKNFH_03616	CDS	447				hypothetical protein
PJNEKNFH_03617	CDS	234				hypothetical protein
PJNEKNFH_03618	CDS	255				hypothetical protein
PJNEKNFH_03619	CDS	108				hypothetical protein
PJNEKNFH_03620	CDS	168				hypothetical protein
PJNEKNFH_03621	CDS	141				hypothetical protein
PJNEKNFH_03622	CDS	189				hypothetical protein
PJNEKNFH_03623	CDS	561	cheB_3	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
PJNEKNFH_03624	CDS	1191	acdA_4	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PJNEKNFH_03625	CDS	288				hypothetical protein
PJNEKNFH_03626	CDS	783	cpnA_1	1.1.1.163		Cyclopentanol dehydrogenase
PJNEKNFH_03627	CDS	297	phhB_2	4.2.1.96	COG2154	Putative pterin-4-alpha-carbinolamine dehydratase
PJNEKNFH_03628	CDS	762	ubiE_2	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
PJNEKNFH_03629	CDS	1599	ubiB_2	2.7.-.-		protein kinase UbiB
PJNEKNFH_03630	CDS	564				hypothetical protein
